id,x,z
697,-1.1892054214825873,-1.832993293053044
698,-2.9034911357683013,-1.832993293053044
699,-4.617776850054016,-1.832993293053044
700,-6.33206256433973,-1.832993293053044
701,-8.046348278625445,-1.832993293053044
702,-9.046348278625445,-1.832993293053044
703,-10.046348278625445,-1.832993293053044
704,-11.046348278625443,-1.832993293053044
705,-12.046348278625443,-1.832993293053044
706,-13.046348278625443,-1.832993293053044
707,-14.046348278625445,-1.832993293053044
708,-15.046348278625445,-1.832993293053044
709,-16.046348278625445,-1.832993293053044
710,-17.046348278625445,-1.832993293053044
711,-18.04634827862544,-1.832993293053044
712,-19.046348278625445,-1.832993293053044
713,-20.046348278625445,-1.832993293053044
714,-20.903491135768302,-1.690136150195901
715,-21.474919707196875,-1.547279007338758
716,-21.760633992911156,-1.4044218644816149
717,-21.760633992911156,-1.2615647216244719
718,-21.47491970719687,-1.118707578767329
719,-20.903491135768302,-0.975850435910186
720,-20.046348278625445,-0.8329932930530431
721,-19.046348278625445,-0.8329932930530431
722,-18.046348278625445,-0.8329932930530431
723,-17.046348278625445,-0.8329932930530431
724,-16.046348278625445,-0.8329932930530431
725,-15.046348278625445,-0.8329932930530431
726,-14.046348278625445,-0.8329932930530431
727,-13.046348278625445,-0.8329932930530431
728,-12.046348278625445,-0.8329932930530431
729,-11.046348278625443,-0.8329932930530431
730,-10.046348278625445,-0.8329932930530431
731,-9.046348278625445,-0.8329932930530431
732,-8.046348278625445,-0.8329932930530431
733,-6.189205421482588,-0.8329932930530431
734,-4.33206256433973,-0.8329932930530431
735,-2.474919707196873,-0.8329932930530431
736,-0.6177768500540161,-0.8329932930530431
737,1.2393660070888413,-0.8329932930530431
738,3.096508864231698,-0.8329932930530431
739,4.810794578517412,-0.6901361501959004
740,5.382223149945983,-0.5472790073387576
741,5.667937435660269,-0.40442186448161477
742,5.667937435660269,-0.261564721624472
743,4.096508864231699,-0.11870757876732899
744,2.239366007088841,0.024149564089813863
745,0.09650886423169824,0.1670067069469567
746,-2.189205421482588,0.1670067069469567
747,-4.4749197071968725,0.1670067069469567
748,-6.760633992911159,0.1670067069469567
749,-9.046348278625445,0.1670067069469567
750,-10.046348278625445,0.1670067069469567
751,-11.046348278625443,0.1670067069469567
752,-12.046348278625443,0.1670067069469567
753,-13.046348278625443,0.1670067069469567
754,-14.046348278625445,0.1670067069469567
755,-15.046348278625445,0.1670067069469567
756,-16.046348278625445,0.1670067069469567
757,-17.046348278625445,0.1670067069469567
758,-18.04634827862544,0.1670067069469567
759,-19.046348278625445,0.1670067069469567
760,-20.046348278625445,0.1670067069469567
761,-20.903491135768302,0.30986384980409953
762,-21.474919707196875,0.45272099266124244
763,-21.760633992911156,0.5955781355183853
764,-21.760633992911156,0.7384352783755281
765,-21.47491970719687,0.881292421232671
766,-20.903491135768302,1.024149564089814
767,-20.046348278625445,1.1670067069469565
768,-19.046348278625445,1.1670067069469565
769,-18.046348278625445,1.1670067069469565
770,-17.046348278625445,1.1670067069469565
771,-16.046348278625445,1.1670067069469565
772,-15.046348278625445,1.1670067069469565
773,-14.046348278625445,1.1670067069469565
774,-13.046348278625445,1.1670067069469565
775,-12.046348278625445,1.1670067069469565
776,-11.046348278625443,1.1670067069469565
777,-10.046348278625445,1.1670067069469565
778,-7.617776850054016,1.1670067069469565
779,-5.189205421482588,1.1670067069469565
780,-2.7606339929111594,1.1670067069469565
781,-0.3320625643397308,1.1670067069469565
782,1.9536517213745552,1.3098638498040995
783,3.953651721374555,1.4527209926612425
784,5.667937435660269,1.5955781355183853
785,5.667937435660269,1.7384352783755284
786,3.9536517213745554,1.8812924212326712
787,1.9536517213745552,2.024149564089814
788,-0.33206256433973014,2.1670067069469567
789,-2.760633992911159,2.1670067069469567
790,-5.189205421482587,2.1670067069469567
791,-7.617776850054016,2.1670067069469567
792,-10.046348278625445,2.1670067069469567
793,-11.046348278625443,2.1670067069469567
794,-12.046348278625443,2.1670067069469567
795,-13.046348278625443,2.1670067069469567
796,-14.046348278625445,2.1670067069469567
797,-15.046348278625445,2.1670067069469567
798,-16.046348278625445,2.1670067069469567
799,-17.046348278625445,2.1670067069469567
800,-18.04634827862544,2.1670067069469567
801,-19.046348278625445,2.1670067069469567
802,-20.046348278625445,2.1670067069469567
803,-20.903491135768302,2.3098638498041
804,-21.474919707196875,2.4527209926612423
805,-21.760633992911156,2.5955781355183856
806,-21.760633992911156,2.738435278375528
807,-21.47491970719687,2.881292421232671
808,-20.903491135768302,3.024149564089814
809,-20.046348278625445,3.1670067069469567
810,-19.046348278625445,3.1670067069469567
811,-18.046348278625445,3.1670067069469567
812,-17.046348278625445,3.1670067069469567
813,-16.046348278625445,3.1670067069469567
814,-15.046348278625445,3.1670067069469567
815,-14.046348278625445,3.1670067069469567
816,-13.046348278625445,3.1670067069469567
817,-12.046348278625445,3.1670067069469567
818,-11.046348278625443,3.1670067069469567
819,-10.046348278625445,3.1670067069469567
820,-7.760633992911158,3.1670067069469567
821,-5.474919707196873,3.1670067069469567
822,-3.1892054214825873,3.1670067069469567
823,-0.9034911357683021,3.1670067069469567
824,1.3822231499459838,3.1670067069469567
825,3.5250802928031266,3.3098638498040995
826,5.382223149945983,3.4527209926612423
827,5.667937435660269,3.595578135518385
828,5.667937435660269,3.738435278375528
829,5.382223149945984,3.8812924212326707
830,4.810794578517412,4.0241495640898135
831,3.9536517213745554,4.167006706946957
832,2.382223149945984,4.167006706946957
833,0.6679374356602698,4.167006706946957
834,-1.0463482786254446,4.167006706946957
835,-2.760633992911159,4.167006706946957
836,-4.474919707196873,4.167006706946957
837,-6.189205421482587,4.167006706946957
838,-7.903491135768301,4.167006706946957
839,-9.046348278625445,4.167006706946957
840,-10.046348278625445,4.167006706946957
841,-11.046348278625443,4.167006706946957
842,-12.046348278625443,4.167006706946957
843,-13.046348278625443,4.167006706946957
844,-14.046348278625445,4.167006706946957
845,-15.046348278625445,4.167006706946957
846,-16.046348278625445,4.167006706946957
847,-17.046348278625445,4.167006706946957
848,-18.04634827862544,4.167006706946957
849,-19.046348278625445,4.167006706946957
850,-20.046348278625445,4.167006706946957
851,-20.903491135768302,4.309863849804099
852,-21.474919707196875,4.452720992661242
853,-21.760633992911156,4.595578135518385
854,-21.760633992911156,4.738435278375528
855,-21.47491970719687,4.88129242123267
856,-20.903491135768302,5.0241495640898135
857,-20.046348278625445,5.167006706946957
858,-19.046348278625445,5.167006706946957
859,-18.046348278625445,5.167006706946957
860,-17.046348278625445,5.167006706946957
861,-16.046348278625445,5.167006706946957
862,-15.046348278625445,5.167006706946957
863,-14.046348278625445,5.167006706946957
864,-13.046348278625445,5.167006706946957
865,-12.046348278625445,5.167006706946957
866,-11.046348278625443,5.167006706946957
867,-10.046348278625445,5.167006706946957
868,-9.046348278625445,5.167006706946957
869,-8.046348278625445,5.167006706946957
870,-7.0463482786254446,5.167006706946957
871,-6.0463482786254446,5.167006706946957
872,-5.046348278625445,5.167006706946957
873,-4.0463482786254446,5.167006706946957
874,-3.0463482786254446,5.167006706946957
875,-2.0463482786254446,5.167006706946957
876,-1.0463482786254448,5.167006706946957
877,-0.04634827862544472,5.167006706946957
878,0.9536517213745552,5.167006706946957
879,1.9536517213745554,5.167006706946957
880,2.953651721374555,5.167006706946957
881,3.9536517213745554,5.167006706946957
882,4.810794578517412,5.3098638498041
883,5.382223149945983,5.452720992661242
884,5.667937435660269,5.595578135518386
885,5.667937435660269,5.738435278375528
886,5.382223149945984,5.881292421232671
887,4.810794578517412,6.024149564089814
888,3.9536517213745554,6.167006706946957
889,2.9536517213745554,6.167006706946957
890,1.9536517213745557,6.167006706946957
891,0.9536517213745552,6.167006706946957
892,-0.046348278625444606,6.167006706946957
893,-1.0463482786254448,6.167006706946957
894,-2.0463482786254446,6.167006706946957
895,-3.0463482786254446,6.167006706946957
896,-4.0463482786254446,6.167006706946957
897,-5.0463482786254446,6.167006706946957
898,-6.0463482786254446,6.167006706946957
899,-7.046348278625444,6.167006706946957
900,-8.046348278625445,6.167006706946957
901,-9.046348278625445,6.167006706946957
902,-10.046348278625445,6.167006706946957
903,-11.046348278625443,6.167006706946957
904,-12.046348278625443,6.167006706946957
905,-13.046348278625443,6.167006706946957
906,-14.046348278625445,6.167006706946957
907,-15.046348278625445,6.167006706946957
908,-16.046348278625445,6.167006706946957
909,-17.046348278625445,6.167006706946957
910,-18.04634827862544,6.167006706946957
911,-19.046348278625445,6.167006706946957
912,-20.046348278625445,6.167006706946957
913,-20.903491135768302,6.309863849804099
914,-21.474919707196875,6.452720992661241
915,-21.760633992911156,6.595578135518385
916,-21.760633992911156,6.738435278375527
917,-21.47491970719687,6.88129242123267
918,-20.903491135768302,7.024149564089813
919,-20.046348278625445,7.167006706946956
920,-19.046348278625445,7.167006706946956
921,-18.046348278625445,7.167006706946956
922,-17.046348278625445,7.167006706946956
923,-16.046348278625445,7.167006706946956
924,-15.046348278625445,7.167006706946956
925,-14.046348278625445,7.167006706946956
926,-13.046348278625445,7.167006706946956
927,-12.046348278625445,7.167006706946956
928,-11.046348278625443,7.167006706946956
929,-10.046348278625445,7.167006706946956
930,-9.046348278625445,7.167006706946956
931,-8.046348278625445,7.167006706946956
932,-7.0463482786254446,7.167006706946956
933,-6.0463482786254446,7.167006706946956
934,-5.046348278625445,7.167006706946956
935,-4.0463482786254446,7.167006706946956
936,-3.0463482786254446,7.167006706946956
937,-2.0463482786254446,7.167006706946956
938,-1.0463482786254448,7.167006706946956
939,-0.04634827862544472,7.167006706946956
940,0.9536517213745552,7.167006706946956
941,1.9536517213745554,7.167006706946956
942,2.953651721374555,7.167006706946956
943,3.9536517213745554,7.167006706946956
944,3.8174157611781903,6.143148605954534
945,3.538322658124682,5.119290504962112
946,3.116372412214031,4.095432403969689
